"89";"/wiki/Frederick_William_Campbell";"Frederick Campbell";"/wiki/1st_Battalion,_CEF";"1st Battalion, CEF";"1915-06-15";"true";"Givenchy, France";"50.3919";"2.77079"
"90";"/wiki/Gordon_Campbell_(Royal_Navy_officer)";"Gordon Campbell";"/wiki/HMS_Farnborough";"HMS Farnborough";"1917-02-17";"false";"Atlantic Ocean";"0";"0"
"91";"/wiki/John_Vaughan_Campbell";"John Campbell";"/wiki/Coldstream_Guards";"Coldstream Guards";"1916-09-15";"false";"Ginchy, France";"50.0242";"2.833"
"92";"/wiki/John_Henry_Carless";"John Carless";"/wiki/HMS_Caledon";"HMS Caledon";"1917-11-17";"true";"Battle of Heligoland, Germany";"54.1667";"8.06667"
"93";"/wiki/John_Carmichael";"John Carmichael";"/wiki/Prince_of_Wales%27s_(North_Staffordshire_Regiment)";"Prince of Wales's (North Staffordshire Regiment)";"1917-09-08";"false";"Zwarteleen, Belgium";"50.8265";"2.93073"
"94";"/wiki/Alfred_Carpenter";"Alfred Carpenter";"/wiki/HMS_Vindictive_(1897)";"HMS Vindictive (1897)";"1918-04-22";"false";"Zeebrugge, Belgium";"51.333";"3.2"
"95";"/wiki/John_Carroll_(VC)";"John Carroll";"/wiki/33rd_Battalion_(Australia)";"33rd Battalion (Australia)";"1917-06-07";"false";"St. Yves, France";"50.7425";"2.89043"
"96";"/wiki/Nelson_Victor_Carter";"Nelson Carter";"/wiki/Royal_Sussex_Regiment";"Royal Sussex Regiment";"1916-06-30";"true";"Richebourg l'Avoue, France";"50.5719";"2.74472"
"97";"/wiki/Adrian_Carton_de_Wiart";"Adrian de Wiart";"/wiki/4th_Royal_Irish_Dragoon_Guards";"4th Royal Irish Dragoon Guards";"1916-07-02";"false";"La Boiselle, France";"50.0322";"2.6986"
"98";"/wiki/George_Cartwright";"George Cartwright";"/wiki/33rd_Battalion_(Australia)";"33rd Battalion (Australia)";"1918-10-31";"false";"Bouchavesnes, France";"50.0322";"2.6986"
"99";"/wiki/Bernard_Matthew_Cassidy";"Bernard Cassidy";"/wiki/Lancashire_Fusiliers";"Lancashire Fusiliers";"1918-03-28";"true";"Arras, France";"50.2897";"2.7808"
"100";"/wiki/Claude_Charles_Castleton";"Claude Castleton";;"new";"1916-07-28";"true";"Pozieres, France";"50.0414";"2.7236"
"101";"/wiki/George_Edward_Cates";"George Cates";"/wiki/Prince_Consort%27s_Own_(Rifle_Brigade)";"Prince Consort's Own (Rifle Brigade)";"1917-03-08";"true";"Bouchavesnes, France";"50.0322";"2.6986"
"102";"/wiki/Geoffrey_Cather";"Geoffrey Cather";"/wiki/Royal_Irish_Fusiliers_(Princess_Victoria%27s)";"Royal Irish Fusiliers (Princess Victoria's)";"1916-07-01";"true";"Hamel, France";"50.2808";"3.0747"
"103";"/wiki/Harry_Cator";"Harry Cator";"/wiki/Queen%27s_(Royal_West_Surrey)_Regiment";"Queen's (Royal West Surrey) Regiment";"1917-04-09";"false";"Arras, France";"50.2897";"2.7808"
"104";"/wiki/George_William_Chafer";"George Chafer";"/wiki/East_Yorkshire_Regiment";"East Yorkshire Regiment";"1916-06-03";"false";"Meaulte, France";"49.9822";"2.6608"
"105";"/wiki/Chatta_Singh";"Chatta Singh";"/wiki/9th_Bhopal_Infantry";"9th Bhopal Infantry";"1916-01-13";"false";"Battle of the Wadi, Mesopotamia";"0";"0"
"106";"/wiki/Noel_Godfrey_Chavasse";"Noel Chavasse";"/wiki/Royal_Army_Medical_Corps";"Royal Army Medical Corps";"1916-08-09";"false";"Mametz, France";"49.9978";"2.7369"
"107";"/wiki/Percy_Herbert_Cherry";"Percy Cherry";"/wiki/26th_Battalion_(Australia)";"26th Battalion (Australia)";"1917-03-26";"true";"Lagnicourt, France";"50.1583";"2.9567"
